feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
0.5468317420496864,1.4863523870650084,0.014897374067585734,-0.47122549488643495,-0.21332520864733756,0.45384186768459134,0.8248397026919494,0
2.854438337706151,3.705288176728974,3.097371299931298,0.5774906078231321,2.7566425521992564,0.38325169778217494,2.0907471274764458,1
1.3302116662633645,1.03938030421783,-0.9112560719978826,0.9302972575148037,2.550775113982914,-2.844061050102515,2.953562168435298,1
0.6786683905932547,2.7547754331044088,-1.7775007317418698,0.27024293978055214,0.07529349312893403,-0.6549672180482224,2.9197380770425485,0
-0.8926734960149498,3.039609231453289,-1.3231645060652584,-1.0458494356557493,-1.2277872038168793,-1.2872330057791386,1.7837301460753079,0
-1.0308980859115748,1.7041194605110204,-1.896839775547075,0.28322348183582235,-1.317267464052746,-0.3177260048033739,1.2470004743167524,0
-1.7100981413199388,0.7157097430382324,1.0339530643691717,-0.9654169554747045,-1.8666391601432277,0.7178094108163997,-1.6992761695324188,0
2.2076731170486337,0.49191518405787904,-1.8029388937211654,1.3981627317670027,3.410389950870528,-3.2270116802728017,3.9168475808568175,0
-1.143605369230531,0.3379853902725585,1.6020976398536901,2.283312804565102,0.4433776381053678,0.24748329609310038,-1.0387480593441405,0
1.2021760037456344,0.9930376638823447,1.1860834368035091,-0.293845167910769,0.8145443862909566,0.4330705780861249,0.4747954595141679,1
1.5435892042091786,-0.05171861645612752,-1.7241158382489492,0.08349831592233403,2.791645870733482,-3.876821054893811,3.1636351639231695,0
1.7614423725119774,2.2377943468003867,2.0670561490493915,-0.5771776815439387,0.9530715690584854,0.9748261120682186,0.7681035674592878,1
0.17014969661795998,1.2947961238192633,-0.8724414556395468,1.1732577929910903,-0.28165018128237607,0.8548835251486709,1.090184297224807,0
-1.5403736864579107,-0.7441071536889594,2.673382329437119,2.165180004841015,-0.33265768495640613,1.8934674149581796,-2.928591657123417,0
0.7126649252480741,1.660601064313073,0.5571988652772297,-0.9980130879347975,0.12921021184154963,-0.06918850650747044,0.8302939065541788,1
0.4179209901360388,-1.2215301849799476,-1.5472517266405852,2.2378744936852946,0.7115802569385111,0.39161127365132287,0.7236759995696109,0
1.5950203607006341,1.2510024656333176,3.2431549156855817,0.20683819509171908,1.3075007299449901,1.6248211124870595,-0.47409700023598234,1
1.8003970173405297,0.1462530018614281,-3.848980327866922,4.092358160164785,0.6268286088787611,2.2443131380311288,3.1297141626751426,0
0.5317205834965335,-0.6093281840722808,0.11810208653971432,-0.3670636026924501,-0.05899393467975873,0.7684282796586265,-0.3342237957099773,1
1.232857412722574,3.243241818798736,-1.5073607774874742,0.819261859528594,0.39343433946338846,0.011771637508388832,3.2566031834337292,0
0.6492492733662578,-1.1581740559898401,-0.6694373869017449,2.76640147748666,-0.09964034804173204,3.1043553723775976,-0.3535213414265464,0
0.997724392583012,0.004182916729733144,1.014644322102134,1.6254454881962972,2.6227750638035987,-1.526998611606822,0.9667783382275489,1
0.6265588017297721,-2.3414792506398125,-0.02970505340882701,-0.8039611057958971,0.5578058254878059,-0.25750414239518504,-0.7660978390070694,1
